message	correspondent	direction	tweet	word1	word2	word3	time	subject	thread	length
2111	72	from		pertinentes	transformations	visée	1328450582	Re: 5 - IDH animated	223	21
2113	72	to		animating	rewriting	koalas	1328456380	Re: 5 - IDH animated	223	94
2101	72	from		erase	koala	taïwan	1328464357	Re: 5 - IDH animated	223	89
2117	72	to		cercl	géographi	variab	1328467470	Re: 5 - IDH animated	223	179
2135	72	from		densité	simpelement	séparent	1328468566	Re: 5 - IDH animated	223	48
2119	72	to		simpelement	séparent	tchèqu	1328469153	Re: 5 - IDH animated	223	294
2140	72	to		toggle	popup	abbreviations	1328597753	Re: 5 - IDH animated	223	111
2103	72	from		debt+debt	lke	masterpiece	1328648328	Re: 5 - IDH animated	223	316
2105	72	from		ours	+++	integrate	1328648470	Re: 5 - IDH animated	223	26
2114	72	to		rescale	tchèqu	unio	1328685207	Re: 5 - IDH animated	223	560
2131	72	from		kilianba	meeting	fonts	1328688909	Re: 5 - IDH animated	223	15
2136	72	to		fonts	quorum	itc	1328696108	Re: 5 - IDH animated	223	8
2133	72	to		grc	rescale	rescaling	1328707531	Re: 5 - IDH animated	223	90
2099	72	from		purple	optimize	ompare	1328725268	Re: 5 - IDH animated	223	77
2125	72	to		grc	rescaling	activated	1328727904	Re: 5 - IDH animated	223	129
2141	72	from		see	below		1328731575	Re: 5 - IDH animated	223	2
2134	72	to		purple	oceania	taps	1328767706	Re: 5 - IDH animated	223	122
2108	72	from		february	enthusiastic	clearer	1328779730	Re: 5 - IDH animated	223	24
2126	72	from		fix	noticed	bold	1328780148	Re: 5 - IDH animated	223	21
2106	72	to		bold	grc	neutraface	1328794984	Re: 5 - IDH animated	223	124
2110	72	from		file	waiting	finished	1328799842	Re: 5 - IDH animated	223	9
2264	72	from		second	brief	difficulties	1328035918	1 - bubbles and interaction	224	16
2281	72	from		actuellement	ppt	représentation	1328052692	Re: investissement etranger en france	225	30
2280	72	to		fileview	idfile	relié	1328054951	Re: investissement etranger en france	225	159
2282	72	from		ouvrir	renvoyer	sensé	1328102031	Re: investissement etranger en france	225	12
2278	72	to		représentation	bbc	tranger	1328102724	Re: investissement etranger en france	225	54
2279	72	to		ppt	représentation	bbc	1328103198	Re: investissement etranger en france	225	77
2537	72	from		diagramme	daigram	investiissements	1328270698	42 investissement etranger en france	225	53
2205	72	from		deadlines	figures	stuffs	1328052833	Re: in unrelated news	226	39
2214	72	from		moisn	pondre	spourront	1328053256	Re: in unrelated news	227	39
2209	72	to		sache	chord	chopper	1328271668	Re: in unrelated news	227	27
2203	72	from		traités	débattus	briefes	1328273882	Re: in unrelated news	227	40
2206	72	to		calcule	décrochages	maintient	1328275021	Re: in unrelated news	227	106
2284	72	from		efficacement	ayons	hmolinari	1328053296	Fwd: chapitre 1	228	77
2283	72	to		efficacement	ayons	hmolinari	1328053502	Re: chapitre 1	228	87
2293	72	from		terriblement	taches	inagalités	1328053738	t=E2ches ménagères inégalités H/F	229	42
2286	72	to		ménagères	oecdfactblog	terriblement	1328054711	=?ISO-8859-1?B?UmU6IHTiY2hlcyBt6W5hZ+hyZXMgaW7pZ2FsaXTpcyBIL0Y=	229	25
2291	72	from		svp	disposer	parliez	1328092176	Re: t=E2ches ménagères inégalités H/F	229	19
2290	72	to		disposer	parliez	uille	1328092485	RE: t=E2ches ménagères inégalités H/F	229	51
2313	72	from		btonus	béatrice	tonus	1328081353	Fwd: Chapitre  I Europe	231	40
2325	72	from		tiré	cout	précédentes	1328095360	11 - cout horaire main d'oeuvre et comparaison	235	22
2326	72	to		tiré	cout	précédentes	1328095853	Re: 11 - cout horaire main d'oeuvre et comparaison	235	34
2263	72	to		groupings	gdp	km^	1328108895	Re: 1 - bubbles and interaction	238	188
2266	72	from		percent	gdp	orgamisation	1328109909	Re: 1 - bubbles and interaction	238	45
2268	72	from		talk	everything	available	1328183528	Re: 1 - bubbles and interaction	238	17
2269	72	to		geographic	geographical	groupings	1328187083	Re: 1 - bubbles and interaction	238	71
2270	72	to		deltas	modular	tooltip	1328267217	Re: 1 - bubbles and interaction	238	127
2267	72	from		thank	answers	ahead	1328269853	Re: 1 - bubbles and interaction	238	14
2373	72	from		souhait	aficier	colonne	1328126009	Graphiques en barres et en colonnes	241	35
2372	72	to		dej	raté	explications	1328142723	Re: Graphiques en barres et en colonnes	241	17
2390	72	to					1328168471	=?utf-8?B?UmFwcG9ydCBjb21ww6l0aXRpdml0w6kgKyByw6lmb3JtZSBkZXMgcmV0cmFp tes	242	0
2407	72	from		handicap	allumer	intouchable	1328183421	Intouchable	243	30
2408	72	to		wheelchair	échantillon	handicapés	1328186094	Re: Intouchable	243	123
2410	72	from		peine	remet	handicap	1328192069	Re: Intouchable	243	13
2409	72	to		est	non	naze	1328192472	Re: Intouchable	243	3
2423	72	to					1328184741	Bulletins de salaire - Comparaison France/Allemagne	244	0
2436	72	to		dqonclzvdxmgdhjv			1328709975	RE: Bulletins de salaire - Comparaison France/Allemagne	244	1
2428	72	from		paie	mettrais	captures	1328870978	Re: Bulletins de salaire - Comparaison France/Allemagne	244	66
2427	72	to		mettrais	simulation	captures	1328871749	Re: Bulletins de salaire - Comparaison France/Allemagne	244	73
2418	72	from		stp	graphiquement	cadrer	1328871880	Re: Bulletins de salaire - Comparaison France/Allemagne	244	7
2438	72	to		curseur	associées	ffffff	1328872467	Re: Bulletins de salaire - Comparaison France/Allemagne	244	79
2467	72	from		soulève	papoter	sasn	1328200402	bar charts et line charts	246	59
2453	72	to		soulève	papoter	sasn	1328201476	Re: bar charts et line charts	246	83
2469	72	to		coincé	messieurs	ype	1328289072	Re: bar charts et line charts	246	48
2207	72	from		per	rate	briefing	1328270845	Re: in unrelated news	251	19
2265	72	from		debt	reat	palying	1328275380	Re: 1 - bubbles and interaction	252	22
2216	72	from		essential	briefing	thks	1328295316	Re: in unrelated news	258	18
2217	72	to		das	rework	redoing	1328301727	Re: in unrelated news	258	112
2599	72	from		dessous	réponds	conception	1328352745	Re: Re Kilian	262	22
2590	72	from		devis	formel	jérôm	1328352808	Re: Re Kilian	262	269
2594	72	to		charte	edu]	autonome	1328353911	RE: Re Kilian	262	81
2623	72	from		verra	brief	graphe	1328431672	Re: illetrisme	264	5
2634	72	from		bazin	kilianba	graphics	1328363653	Re: go ahead	265	7
2632	72	to		fonts	empty	quorumbookitc	1328377459	Re: go ahead	265	18
2635	72	from		kilian	bazin	kilianba	1328379885	Re: go ahead	265	5
2457	72	from		voyez	repoussez	trié	1328370294	Re: bar charts et line charts	267	59
2455	72	to		pret	saccade	symbolisant	1328370993	Re: bar charts et line charts	267	74
2649	72	from		schéma	graphe	chiiffres	1328376475	la place de l'Europe dans le monde	268	36
2643	72	from		population	économie	sympas	1328432275	Re: la place de l'Europe dans le monde	268	9
2652	72	to		actvie	deficit	dependance	1328435105	Re: la place de l'Europe dans le monde	268	22
2647	72	from		parlais	pourcentage	élément	1328440555	Re: la place de l'Europe dans le monde	268	14
2644	72	from		kilianba	bosser	susi	1328541355	Re: la place de l'Europe dans le monde	268	16
2645	72	to		pptx	susi	économiqu	1328542611	Re: la place de l'Europe dans le monde	268	115
2648	72	to		absolues	économiq	parraissait	1328545088	Re: la place de l'Europe dans le monde	268	169
2650	72	from		révision	graphes	epeux	1328547259	Re: la place de l'Europe dans le monde	268	16
2651	72	to		révision	graphes	epeux	1328547586	Re: la place de l'Europe dans le monde	268	35
2646	72	from		soir	heure	appelle	1328547916	Re: la place de l'Europe dans le monde	268	4
2663	72	from		pouvons	agalement	smic	1328431394	Re: La feuille de paye France vs Allemagne	270	18
2679	72	from		investment	destination	prefer	1328431199	Re: data questions	272	14
2678	72	to		japan	scenarios	breakdown	1328434923	Re: data questions	272	34
2687	72	from		diminue	alerte	utilisera	1328440102	Re: Charte graphique	273	14
2700	72	from		checker	amérqiue	middeel	1328461032	données pour Jeff bubbles	275	37
2735	72	from		ahave	europena	memo	1328568784	Re: lots of circles	278	30
2732	72	from		today	play	ours	1328731230	Re: lots of circles	278	22
2730	72	to		commented	threshold	desired	1328733292	Re: lots of circles	278	63
2832	72	from		stp	empêtré	passionannts	1328564432	appel	292	20
2831	72	to		mise	empêtré	passionannts	1328565089	Re: appel	292	14
2836	72	from		syqtème	traitons	validations	1328570211	Validation et Data Medef	293	231
1787	72	from		infirmé	simplemnt	évoluti	1328621831	Re: Données des graphiques + exposé des mot ifs	298	1675
2873	72	from		cmission	hiérarchisation	migrante	1328626075	Important pour toi Jér=F4me: Place de l'eur ope et de la France dans le monde	299	46
2874	72	to		icones	oon	superficie	1328650928	Re: Important pour toi Jér=F4me: Place de l'europe e t de la France dans le monde	299	69
2916	72	from		trouvé	dead	bye	1328731430	Re: skin la france 4 ème destination des inve stissements dans le monde	301	9
2902	72	to		jpeg	etrangers	japo	1328732819	Re: skin la france 4 ème destination des investisse ments dans le monde	301	340
2906	72	from		ide	shorts	febrauray	1328780739	Re: skin la france 4 ème destination des inve stissements dans le monde	301	39
2911	72	to		singular	unselected	orde	1328797610	Re: skin la france 4 ème destination des investisse ments dans le monde	301	401
2883	72	from		demain	matin	terminer	1328812021	Re: skin la france 4 ème destination des inve stissements dans le monde	301	8
2887	72	to		envoie	faudra	suit	1328812162	Re: skin la france 4 ème destination des investisse ments dans le monde	301	16
2923	72	from		resto	envoies	panamerepublique	1328812653	Re: skin la france 4 ème destination des inve stissements dans le monde	301	16
2890	72	to		panamerepublique	gauch	récis	1328816346	Re: skin la france 4 ème destination des investisse ments dans le monde	301	783
2919	72	from		dessert	tenté	rejoins	1328817247	Re: skin la france 4 ème destination des inve stissements dans le monde	301	13
2912	72	to		vais	phone	passer	1328819942	Re: skin la france 4 ème destination des investisse ments dans le monde	301	5
2985	72	from		graphes	motfs	retransmettre	1328646956	URGENT Données des graphiques + exposé des mo tifs	303	22
2986	72	to		clippe	dettes	mondiales	1328651224	Re: URGENT Données des graphiques =2B exposé des mot ifs	303	1417
2984	72	from		mieux	bazin	kilianba	1328651810	Re: URGENT Données des graphiques + exposé  des motifs	303	7
2990	72	from		professionnelle	architecture	schéma	1328650132	Help: j'ai zappé un truc	304	16
2139	72	from		police	enclose	thlks	1328652363	Re: 5 - IDH animated	305	31
2123	72	to		roumanie	slovaquie	weaker	1328653305	Re: 5 - IDH animated	305	84
3099	72	from		thing	give	idh	1328780357	Re: IDH and bubbles package code	319	12
3103	72	from		traiter	economist	chied	1328785465	Re: reste à faire	320	21
3113	72	from		jeus	porriez	touts	1328786725	références=2C sources des data 	323	52
3114	72	to		fmi	voi	complément	1328787293	Re: références=2C sources des data	323	38
3109	72	from					1328787738	Re: références=2C sources des data 	323	0
3112	72	to		ddp	exactes	suiva	1328794177	Re: références=2C sources des data	323	140
3110	72	from		les	stp		1328794631	Re: références=2C sources des data	323	2
3115	72	from		bruno	bazin	kilianba	1328795515	Re: références=2C sources des data	323	6
3111	72	to		polytechnique	références	edu]	1328795676	RE: références=2C sources des data	323	28
3108	72	to		sauciaux	antes	cile	1328795811	Re: références=2C sources des data	323	251
3106	72	from		svp	bête	inégalités	1328796116	Re: références=2C sources des data	323	12
3107	72	to		vantes	écile	équivaut	1328796539	Re: références=2C sources des data	323	372
2915	72	from		bazin	kilianba	implication	1328817726	Re: skin la france 4 ème destination des inve stissements dans le monde	328	13
2910	72	to		implication	nitpicking	wro	1328818002	Re: skin la france 4 ème destination des investisse ments dans le monde	328	81
2907	72	from		décomptes	retitrerais	blablabla	1328863284	Re: skin la france 4 ème destination des inve stissements dans le monde	328	48
2897	72	from		précédent	zut	déplié	1328865236	Re: skin la france 4 ème destination des inve stissements dans le monde	328	5
2895	72	to		déplié	tml	cerc	1328865360	Re: skin la france 4 ème destination des investisse ments dans le monde	328	251
2886	72	from		figurent	décomptes	retitrerais	1328866227	Re: skin la france 4 ème destination des inve stissements dans le monde	328	31
2905	72	to		éviter	attirer	bâton	1328866680	Re: skin la france 4 ème destination des investisse ments dans le monde	328	32
2899	72	from		ipsum	lorem	mémo	1328870197	Re: skin la france 4 ème destination des inve stissements dans le monde	328	41
3166	72	from		tonight	missed	correction	1328818017	Bubbles	329	18
3170	72	to		finish	window	misunderstanding	1328819511	Re: Bubbles	329	27
3161	72	from		sen	clock	dyou	1328828540	Re: Bubbles	329	23
3176	72	from		ave	forget	integrate	1328828669	IDH thing	329	36
3163	72	to		homescreen	maximized	windo	1328850904	Re: Bubbles	329	193
3167	72	from		thks	caraïbes	skinning	1328870500	Re: Bubbles	329	38
3159	72	to		caching	centering	restart	1328880653	Re: Bubbles	329	89
3168	72	from		works	kilianba	idh	1328882658	Re: Bubbles	329	14
3165	72	to		details	check	night	1328883638	Re: Bubbles	329	16
3160	72	to		putting	curious	finished	1329137172	Re: Bubbles	329	49
3162	72	to		allais	pad	rocket	1329141199	Re: Bubbles	329	9
3169	72	to		ngs	presume	meeti	1329395461	Re: Bubbles	329	45
3180	72	from		rendant	salire	tucadrer	1328828832	petit cachotier	332	48
3181	72	from		dessus	kilianba	réussi	1328866580	Re: petit cachotier	332	11
3179	72	from		rendant	salire	tucadrer	1328866626	Re: petit cachotier	332	73
3212	72	from		guillaume	tuas	investissemnts	1328873068	Urgent	334	20
3211	72	to		guillaume	tuas	investissemnts	1328873310	Re: Urgent	334	30
3210	72	to		investissemnts	italique	rajoutée	1328875067	Re: Urgent	334	55
2417	72	from		dessus	bosses	buggé	1328970172	Re: Bulletins de salaire - Comparaison France/Allemagne	338	6
2426	72	to		buggé	lais	scussion	1328970279	Re: Bulletins de salaire - Comparaison France/Allemagne	338	445
2434	72	from		cout	intermédiaire	vieillesse	1328970432	Re: Bulletins de salaire - Comparaison France/Allemagne	338	33
2412	72	to		vieillesse	lais	scussion	1328972758	Re: Bulletins de salaire - Comparaison France/Allemagne	338	474
2413	72	from		rame	kiffant	taquet	1328981219	Re: Bulletins de salaire - Comparaison France/Allemagne	338	39
2415	72	to		lié	bougent	haché	1328982950	Re: Bulletins de salaire - Comparaison France/Allemagne	338	32
2435	72	from		comme	cela	faisons	1328983188	Re: Bulletins de salaire - Comparaison France/Allemagne	338	3
2421	72	to		salai	squeezé	tuner	1328993852	Re: Bulletins de salaire - Comparaison France/Allemagne	338	638
3284	72	from		citer	crédits	opportun	1329042033	Hype?	343	13
3285	72	to		thanks	object	approprié	1329043953	Re: Hype?	343	12
3286	72	from		figurer	figurerez	répondez	1329042170	Crédits	344	28
3442	72	from		tablettes	aurez	concoctons	1329258702	Re: presque fin	362	75
3446	72	to		miglietti	rouyer	thiébaud	1329260240	RE: presque fin	362	122
3448	72	from		faidherbe	keums	meufs	1329325615	Re: presque fin	362	19
3443	72	to		bientot	passez	soiree	1329328305	Re: presque fin	362	14
3445	72	to		etre	ers	espere	1329330263	Re: presque fin	362	13
3521	72	from		prévienne	presta	dément	1329324453	Re: besoindaire.com vs www.besoindaire.com	374	15
3522	72	to		haha	prévienne	def	1329324576	Re: besoindaire.com vs www.besoindaire.com	374	16
3530	72	from		transmettez	troupes	unanimes	1329326007	Fwd: bravo !  et next steps	375	401
3608	72	from		consequence	noise	downsize	1329420835	chord diagram code	379	76
3606	72	to		exté	posées	équitable	1329466056	Re: chord diagram code	379	121
3607	72	to		continued	decrease	reversal	1329502951	Re: chord diagram code	379	178
3610	72	from		invoice	messy	fianlly	1329761341	Re: chord diagram code	379	37
3611	72	to		invoice	emailed	freshbooks	1329850350	Re: chord diagram code	379	22
3612	72	from		everything	paiement	invoice	1330006973	Re: chord diagram code	379	13
3609	72	to		paypal	payment	invoice	1331106755	Re: chord diagram code	379	16
3968	72	from		bazin	excellent	kilianba	1330003205	Re: ça leur pendait au nez	418	5
6416	72	from		bientot	filerai	modération	1332947488	cool le group des data tuesday	702	16
2368	73	from	tweet	d+unsubscri	morit	forthcom	1328122842	Kim Rees (@krees) replied to one of your Tweets!	240	75
5337	73	from	tweet	woman	telling+	someday	1331739732	Kim Rees (@krees) replied to one of your Tweets!	562	81
5338	73	from	tweet	ats	telling+	congr	1331739850	Kim Rees (@krees) mentioned you on Twitter!	563	88
7084	73	from	tweet	scribe	crea	qgerih	1333984708	Kim Rees (@krees) has sent you a direct message on Twitter!	754	63
7544	73	to		lining	desirable	repetitive	1334594457	advice sought	800	114
7540	73	from		carries	ppy	visualizatio	1334695422	RE: advice sought	800	117
7541	73	to		operate	mysterious	wished	1334769634	Re: advice sought	800	159
7543	73	from		searchi	sts	tracts	1334776738	RE: advice sought	800	380
7542	73	to		write	kim	succeed	1334787313	Re: advice sought	800	14
8367	73	from	tweet	onference+	seec	seeconference	1335636960	Kim Rees (@krees) replied to one of your Tweets!	893	69
8423	73	from	tweet	followed	protocol	blushing	1335765302	Kim Rees (@krees) replied to one of your Tweets!	900	87
8422	73	from	tweet	mustaches	regon	surreal	1335765383	Kim Rees (@krees) replied to one of your Tweets!	901	88
9456	73	to		preferable	victim	zdhwtsundc	1337098407	Better life index returns	1025	316
9455	73	from		civic	raureif	factored	1337107369	RE: Better life index returns	1025	82
9453	73	to		lords	michaels	undone	1337113518	RE: Better life index returns	1025	162
9634	73	from		wor	periscopic	timeframe	1337370220	project?	1040	64
9635	73	to		internal	proud	authorized	1337370682	Re: project?	1040	51
9630	73	from		triple	internally	threat	1337370901	RE: project?	1040	34
9633	73	to		powers	diversity	diving	1337371514	Re: project?	1040	67
9632	73	from		reaffir	sewn	socioeconomic	1337372104	RE: project?	1040	236
9818	73	from	tweet	phds	kreesâ	ribbmdhk	1337698385	Kim Rees (@krees) retweeted one of your Tweets!	1058	48
10312	73	from	tweet	respect	crea	emal	1338260864	Kim Rees (@krees) has sent you a direct message on Twitter!	1119	73
10313	73	to		thaney	spark	kaitlin	1338324087	Re: Kim Rees (@krees) has sent you a direct message on Twitter!	1119	119
10511	73	from	tweet	ntent	dkrees	completel	1338399752	Kim Rees (@krees) replied to one of your Tweets!	1146	78
10512	73	from	tweet	krees+	ntent	dkrees	1338403774	Kim Rees (@krees) replied to one of your Tweets!	1147	70
10515	73	from	tweet	dkrees	arni	cas+	1338404365	Kim Rees (@krees) mentioned you on Twitter!	1149	63
10792	73	from	tweet	hahaha	sunahsuh	sunahsuh+	1338860380	Kim Rees (@krees) replied to one of your Tweets!	1177	81
13003	73	from	tweet	dadffcfffdeabefadad	rinks	settles	1341380211	Kim Rees(@krees) replied to one of your Tweets!	1399	117
13058	73	from	tweet	gch	bvqzffc	dccaadbdcabeecfe	1341425503	Kim Rees (@krees) retweeted one of your Tweets!	1407	107
13062	73	from	tweet	ceg	gch	dbedceaafdde	1341425778	Kim Rees(@krees) mentioned you on Twitter!	1408	108
13199	73	from	tweet	dabccedfcbecaccccdf	haf	nofol	1341546672	Kim Rees(@krees) replied to one of your Tweets!	1423	133
14042	73	from	tweet	deluge	dbfcdfdaecade	ged	1342595830	Kim Rees(@krees) replied to one of your Tweets!	1516	104
14894	73	from	tweet	justgrimes	dfcfdbddffbfbab	hhab	1343685091	Kim Rees(@krees) replied to one of your Tweets!	1641	110
15121	73	to		justin	checkboxes	ticked	1343931894	mission accomplished	1672	28
15122	73	from		working	bank	bigger	1343935809	RE: mission accomplished	1672	12
15123	73	to		badge	wear	agreeable	1343936294	Re: mission accomplished	1672	65
16018	73	from	tweet	unfortunate	hhb	dafacfcafdfda	1345224708	Kim Rees(@krees) replied to one of your Tweets!	1790	108
16019	73	from	tweet	hhb	comin	daecdbecfecbad	1345225080	Kim Rees(@krees) replied to one of your Tweets!	1791	110
16020	73	to		considerations	expects	undecided	1345225816	me moving	1792	90
19731	73	from	tweet	krees	tues	ddbbebaaaaa	1350159303	Kim Rees(@krees) replied to one of your Tweets!	2141	97
19732	73	from	tweet	rees	tues	effbcdcbffea	1350159334	Kim Rees(@krees) mentioned you on Twitter!	2142	86
20071	73	from	tweet	scisson	shortene	topological	1350491493	Kim Rees(@krees) replied to one of your Tweets!	2222	114
20072	73	from	tweet	song	dfeddedbbb	lyrics	1350506057	Kim Rees(@krees) replied to one of your Tweets!	2227	102
20102	73	from	tweet	imstrang	pike	zsocx	1350512808	Kim Rees (@krees) has sent you a direct message on Twitter!	2231	102
20130	73	to					1350548447	I am not making this up	2234	0
20206	73	from					1350607937		2246	0
22808	73	to		best	today	wishes	1353974610	happy birthday!	2489	4
22807	73	from					1353975244	Re: happy birthday!	2489	0
22813	73	from	tweet	dfefedeaaedbccaf	fhh	shabby	1353979411	Kim Rees (@krees) replied to one of your Tweets!	2491	115
24235	73	to		murder	geocoded	reworked	1355791952	gun violence etc	2596	103
24238	73	from		fantastic	sending	additional	1355966663	RE: gun violence etc	2596	17
24239	73	to		firearm	jurisdiction	ucr	1355993101	Re: gun violence etc	2596	71
24236	73	from		ooking	unfold	watchin	1356000526	RE: gun violence etc	2596	36
24237	73	to		let	please	done	1356008358	Re: gun violence etc	2596	6
11241	74	from		dfgbgage	mbdww	pcqmbdww	1339446130	=?UTF-8?B?UmU6IFsjc212NDMgTm9j =?UTF-8?B?dHVybmUgbXVzaWNhbGUg =?UTF-8?B?YXUgbXVzw6llIE1hcm1vdA== =?UTF-8?B?dGFuXSBCb25zb2lyLCBl =?UTF-8?B?c3QtY2UgcG9zc2libGUg =?UTF-8?B?ZCdhcnJpdmVyIMOgIDE5aA== =?UTF-8?B?MzAgPy4uLg==	1216	76
11236	74	from		aaqxlk	aaqxlkpug	pugn	1339498506	=?UTF-8?B?UmU6IFsjc212NDMgTm9j =?UTF-8?B?dHVybmUgbXVzaWNhbGUg =?UTF-8?B?YXUgbXVzw6llIE1hcm1vdA== =?UTF-8?B?dGFuXSBCb25zb2lyLCBl =?UTF-8?B?c3QtY2UgcG9zc2libGUg =?UTF-8?B?ZCdhcnJpdmVyIMOgIDE5aA== =?UTF-8?B?MzAgPy4uLg==	1219	65
11242	74	from		basnqg	nqgohd	ohd	1339498538	=?UTF-8?B?UmU6IFsjc212NDMgTm9j =?UTF-8?B?dHVybmUgbXVzaWNhbGUg =?UTF-8?B?YXUgbXVzw6llIE1hcm1vdA== =?UTF-8?B?dGFuXSBCb25zb2lyLCBl =?UTF-8?B?c3QtY2UgcG9zc2libGUg =?UTF-8?B?ZCdhcnJpdmVyIMOgIDE5aA== =?UTF-8?B?MzAgPy4uLg==	1220	64
11239	74	from		gwskf	pdghia	skfpdghia	1339498610	=?UTF-8?B?UmU6IFsjc212NDMgTm9j =?UTF-8?B?dHVybmUgbXVzaWNhbGUg =?UTF-8?B?YXUgbXVzw6llIE1hcm1vdA== =?UTF-8?B?dGFuXSBCb25zb2lyLCBl =?UTF-8?B?c3QtY2UgcG9zc2libGUg =?UTF-8?B?ZCdhcnJpdmVyIMOgIDE5aA== =?UTF-8?B?MzAgPy4uLg==	1221	66
21579	75	from		webcam	hudack	tobin	1352331991	Facebook Skype Interview- Jér=F4me Cukier	2388	92
21572	75	from		confirmat	rescheduled	wednesda	1352747155	RE: Facebook Skype Interview- Jér=F4me Cukier	2388	45
21572	75	to		confirmat	rescheduled	wednesda	1352747155	RE: Facebook Skype Interview- Jér=F4me Cukier	2388	45
21569	75	from		laura	availability	sen	1352749308	RE: Facebook Skype Interview- Jér=F4me Cukier	2388	46
21577	75	to		pst	laura	ranges	1352752655	Re: Facebook Skype Interview- Jér=F4me Cukier	2388	38
21574	75	to		laura	slot	preference	1353605899	Re: Facebook Skype Interview- Jér=F4me Cukier	2388	14
21567	75	from		delay	laura	scheduled	1353617670	RE: Facebook Skype Interview- Jér=F4me Cukier	2388	32
21571	75	from		official	pst	laura	1353949953	RE: Facebook Skype Interview- Jér=F4me Cukier	2388	46
21568	75	to		changing	pst	username	1353952701	Re: Facebook Skype Interview- Jér=F4me Cukier	2388	23
22776	75	from		webcam	hudack	tobin	1353949851	Facebook Skype Interview- Jér=F4me Cu kier: Monday, Nov 26th, 4:00 PM PST	2486	90
23906	75	to		having	update	spoke	1355407507	status	2567	25
23907	75	to		season	cra	kristen	1355414693	Re: status	2567	30
6189	76	from		soigné	rides	multipliés	1332790522	laurence	649	26
6189	76	from		soigné	rides	multipliés	1332790522	laurence	649	26
6200	76	to		rides	professionnellem	recoup	1332796172	Re: laurence	649	162
6200	76	to		rides	professionnellem	recoup	1332796172	Re: laurence	649	162
6196	76	from		divorcée	stresse	ressemblait	1332836090	Re: laurence	649	80
6196	76	from		divorcée	stresse	ressemblait	1332836090	Re: laurence	649	80
6185	76	to		mollo	sér	tré	1332852421	Re: laurence	649	160
6185	76	to		mollo	sér	tré	1332852421	Re: laurence	649	160
6186	76	from		lebihan	naud	parmentier	1332855455	Re: laurence	649	119
6186	76	from		lebihan	naud	parmentier	1332855455	Re: laurence	649	119
6191	76	to		gwena�	intéresserai	spéci	1332857818	Re: laurence	649	79
6191	76	to		gwena�	intéresserai	spéci	1332857818	Re: laurence	649	79
6180	76	from		cotoie	parfaites	quotidiennement	1332868162	Re: laurence	649	66
6180	76	from		cotoie	parfaites	quotidiennement	1332868162	Re: laurence	649	66
6194	76	to		sincérit	échouerais	équent	1332876507	Re: laurence	649	204
6194	76	to		sincérit	échouerais	équent	1332876507	Re: laurence	649	204
6199	76	from		quotidiens	réveillent	souviennes	1332940072	Re: laurence	649	133
6199	76	from		quotidiens	réveillent	souviennes	1332940072	Re: laurence	649	133
6183	76	to		assumer	richard	vér	1332950940	Re: laurence	649	176
6183	76	to		assumer	richard	vér	1332950940	Re: laurence	649	176
6184	76	from		associes	flashs	mélanges	1332959949	Re: laurence	649	93
6184	76	from		associes	flashs	mélanges	1332959949	Re: laurence	649	93
6197	76	to		polarité	détermine	trajectoires	1333040712	Re: laurence	649	101
6197	76	to		polarité	détermine	trajectoires	1333040712	Re: laurence	649	101
6195	76	from		compréhensible	déb	philo	1333050165	Re: laurence	649	90
6195	76	from		compréhensible	déb	philo	1333050165	Re: laurence	649	90
6178	76	to		vivons	fraîchement	punir	1333136709	Re: laurence	649	148
6178	76	to		vivons	fraîchement	punir	1333136709	Re: laurence	649	148
6192	76	from		rappelait	rubera	ssée	1333195931	Re: laurence	649	115
6192	76	from		rappelait	rubera	ssée	1333195931	Re: laurence	649	115
6190	76	to		sauvés	vence	zygofolis	1333202810	Re: laurence	649	327
6190	76	to		sauvés	vence	zygofolis	1333202810	Re: laurence	649	327
6179	76	from		simplicité	solfège	thèse	1333221475	Re: laurence	649	287
6179	76	from		simplicité	solfège	thèse	1333221475	Re: laurence	649	287
6181	76	to		soulait	tordus	toujorus	1333310354	Re: laurence	649	344
6181	76	to		soulait	tordus	toujorus	1333310354	Re: laurence	649	344
6188	76	from		apporterait	fréquente	éton	1333351306	Re: laurence	649	184
6188	76	from		apporterait	fréquente	éton	1333351306	Re: laurence	649	184
6182	76	to		tragédie	tuileries	étudié	1333371463	Re: laurence	649	305
6182	76	to		tragédie	tuileries	étudié	1333371463	Re: laurence	649	305
6193	76	from		existentielles	parasites	partisante	1333436429	Re: laurence	649	130
6193	76	from		existentielles	parasites	partisante	1333436429	Re: laurence	649	130
6187	76	to		strates	séparions	xvème	1333568030	Re: laurence	649	221
6187	76	to		strates	séparions	xvème	1333568030	Re: laurence	649	221
6198	76	from		aimerait	théatre	tacle	1333628838	Re: laurence	649	60
6198	76	from		aimerait	théatre	tacle	1333628838	Re: laurence	649	60
9038	76	from		fériés	biensur	éléctions	1336503382		964	32
9038	76	from		fériés	biensur	éléctions	1336503382		964	32
9035	76	to		renouvelé	transe	bast	1336504726	Re:	964	284
9035	76	to		renouvelé	transe	bast	1336504726	Re:	964	284
9036	76	from		fuirai	reculon	entrainer	1336636694	Re:	964	122
9036	76	from		fuirai	reculon	entrainer	1336636694	Re:	964	122
9037	76	to		bach	denti	elot	1336639032	Re:	964	632
9037	76	to		bach	denti	elot	1336639032	Re:	964	632
9039	76	from		impopulaires	maintenan	extrêm	1336640321	Re:	964	128
9039	76	from		impopulaires	maintenan	extrêm	1336640321	Re:	964	128
