message	correspondent	direction	tweet	word1	word2	word3	time	subject	thread	length
9461	S8S	from		visit	above	stop	1337255316	[L1202 Khan Academy Map] Re: GitHub	1028	43
9467	S8S	from		later	receiving	posted	1337258484	[L1202 Khan Academy Map] Re: GitHub	1028	55
9468	S8S	from		above	stop	receiving	1337288773	[L1202 Khan Academy Map] Re: GitHub	1028	45
9607	S8S	from		visit	above	stop	1337332353	[L1202 Khan Academy Map] Re: Visualization Concept	1038	47
9610	S8S	from		concept	posted	khan	1337332570	[L1202 Khan Academy Map] Re: Visualization Concept	1038	62
9631	S8S	to		what	here	message	1337533938	Fwd: project?	1040	19
9636	S8S	from		for	not	week	1337534229	Re: project?	1040	7
9670	S8S	to		kim	gave	favorite	1337436963	project for OECD?	1043	41
9669	S8S	from		you	have	jérôme	1337533773	Re: project for OECD?	1043	10
9877	S8S	to		ticket	reference	states	1337763040	Eyeo Ticket for Sale	1073	79
9876	S8S	from		really	out	too	1337764209	Re: Eyeo Ticket for Sale	1073	12
9878	S8S	to		the	well	going	1337764733	Re: Eyeo Ticket for Sale	1073	8
9875	S8S	to		hope	stefaner	office	1337803483	Re: Eyeo Ticket for Sale	1073	19
9957	S8S	to		have	time	message	1337788994	Fwd: query?	1078	7
9958	S8S	to		but	time	has	1337804647	Re: query?	1078	12
9959	S8S	from		moment	might	details	1337810493	Re: query?	1078	21
9956	S8S	to		office	beste	germany	1337845882	Re: query?	1078	23
9967	S8S	from		hobby	visitors	websites	1337806278	commercial advice	1085	372
9965	S8S	to					1337807729	Re: commercial advice	1085	0
9966	S8S	from		alternative	turned	netherlands	1337810337	Re: commercial advice	1085	49
9968	S8S	to		said	money	deal	1337814096	Re: commercial advice	1085	34
9969	S8S	to		beach	holiday	stated	1337837738	Re: commercial advice	1085	152
10026	S8S	from		back	guys	jan	1337899433	Re: ***** Science Maps for Kids - 8th Iteration - Khan Academy	1096	22
10027	S8S	to		from	sent	sure	1337903932	Re: ***** Science Maps for Kids - 8th Iteration - Khan Academy	1096	4
10166	S8S	from		lots	tulp	visualizer	1337972502	Skype?	1104	33
10167	S8S	to		but	about	really	1337977323	Re: Skype?	1104	5
10165	S8S	to		nothing	weird	music	1337977450	Re: Skype?	1104	44
10171	S8S	from		music	jazz	listening	1337978477	Re: Skype?	1104	33
10169	S8S	to		piano	older	faces	1337979793	Re: Skype?	1104	54
10168	S8S	from		jazz	young	playing	1337981604	Re: Skype?	1104	38
10170	S8S	to		love	never	tell	1337981873	Re: Skype?	1104	27
10181	S8S	from		skype	call	tomorrow	1337977492	Skype on Saturday then?	1106	29
10175	S8S	to		the	for	best	1337979456	Re: Skype on Saturday then?	1106	5
10182	S8S	from		with	well	say	1337981507	Re: Skype on Saturday then?	1106	5
10180	S8S	to		lead	partner	interactivethings	1338027097	Re: Skype on Saturday then?	1106	50
10177	S8S	from		without	freelance	tulp	1338043472	Re: Skype on Saturday then?	1106	35
10184	S8S	to		with	one	though	1338044605	Re: Skype on Saturday then?	1106	15
10179	S8S	from		overall	error	strange	1338050969	Re: Skype on Saturday then?	1106	50
10176	S8S	to		channel	claim	tens	1338218272	Re: Skype on Saturday then?	1106	89
10234	S8S	to		take	questions	jeff	1338105534	Interview to Jeff Heer	1110	25
10238	S8S	to		food	stanford	theme	1338192646	Re: Interview to Jeff Heer	1110	44
10237	S8S	to		understandable	appeal	dry	1338202170	Re: Interview to Jeff Heer	1110	287
10235	S8S	to		focus	opportunities	importance	1338223579	Re: Interview to Jeff Heer	1110	76
10236	S8S	from		companies	thoughts	favorite	1338279938	Re: Interview to Jeff Heer	1110	48
10612	S8S	from		tulp	side	took	1338487709	status khan academy	1166	36
10611	S8S	to		quickly	june	necessary	1338625877	Re: status khan academy	1166	75
10764	S8S	to		optimal	coffeescript	thrown	1338817272	khan	1174	135
10836	S8S	to		heer	expect	session	1338901794	no reason to miss visweek	1186	69
10834	S8S	from		but	really	yet	1338902683	Re: no reason to miss visweek	1186	12
10833	S8S	to		shall	sessions	jump	1338905470	Re: no reason to miss visweek	1186	28
10837	S8S	to		rees	arranged	idk	1338908966	Re: no reason to miss visweek	1186	58
10835	S8S	to		rest	fit	fantastic	1338972851	Re: no reason to miss visweek	1186	64
11272	S8S	to		experiments	wattenberg	highlights	1339493566	Back from eyeo	1217	116
11269	S8S	to		heard	happen	month	1339493867	Re: Back from eyeo	1217	27
11271	S8S	to		wise	areas	pure	1339494119	Re: Back from eyeo	1217	76
11267	S8S	from		hear	agree	mike	1339500680	Re: Back from eyeo	1217	31
11270	S8S	to		beste	germany	damm	1339500760	Re: Back from eyeo	1217	22
11268	S8S	to		good	back	talk	1339504212	Re: Back from eyeo	1217	15
11273	S8S	to		totally	location	knows	1339504898	Re: Back from eyeo	1217	50
11276	S8S	to		smart	wise	sweet	1339493843	Suggestions	1218	67
11284	S8S	to		happy	different	put	1339493988	Re: Suggestions	1218	22
11278	S8S	from		next	cartel	jan	1339500504	Re: Suggestions	1218	20
11280	S8S	to		feeling	become	seriously	1339513597	Re: Suggestions	1218	67
11281	S8S	to		eyeo	given	perhaps	1339513783	Re: Suggestions	1218	29
11274	S8S	to		possibilities	whenever	grow	1339517451	Re: Suggestions	1218	93
11279	S8S	to		adding	effect	truly	1339522255	Re: Suggestions	1218	78
11283	S8S	to		beste	germany	damm	1339522603	Re: Suggestions	1218	18
11275	S8S	to		south	africa		1339522850	Re: Suggestions	1218	2
11282	S8S	to		want	going	did	1339688500	Re: Suggestions	1218	17
11285	S8S	to		stefpos	passing	immediately	1339696111	Re: Suggestions	1218	49
11277	S8S	to		suggestion	society	wondered	1339863784	Re: Suggestions	1218	42
11299	S8S	from		find	may	cartel	1339501068	Fwd: Request for being the technical reviewer of a book on Data visualization	1223	16
11301	S8S	to		you	that	all	1339502110	Re: Request for being the technical reviewer of a book on Data visualization	1223	10
11297	S8S	to		got	same	lot	1339503118	Re: Request for being the technical reviewer of a book on Data visualization	1223	18
11304	S8S	from		and	the	for	1339503351	Re: Request for being the technical reviewer of a book on Data visualization	1223	11
11305	S8S	from		you	some	about	1339503377	Re: Request for being the technical reviewer of a book on Data visualization	1223	7
11295	S8S	to		beste	germany	yet	1339503952	Re: Request for being the technical reviewer of a book on Data visualization	1223	20
11302	S8S	to		interesting	stefaner	office	1339503996	Re: Request for being the technical reviewer of a book on Data visualization	1223	18
11298	S8S	to		one	time	who	1339504116	Re: Request for being the technical reviewer of a book on Data visualization	1223	11
11303	S8S	to		they	now	get	1339504144	Re: Request for being the technical reviewer of a book on Data visualization	1223	9
11296	S8S	to		finalised	jeromes	monochrome	1339506578	Re: Request for being the technical reviewer of a book on Data visualization	1223	604
11300	S8S	to		phone	read	send	1339507026	Re: Request for being the technical reviewer of a book on Data visualization	1223	21
11294	S8S	to		damm	eickedorfer	lilienthal	1339581434	Re: Request for being the technical reviewer of a book on Data visualization	1223	31
11360	S8S	to		appreciated	brilliant	boring	1339528790	New project: Tyne	1231	40
11359	S8S	from		attracted	attractors	lighter	1339543526	Re: New project: Tyne	1231	248
11361	S8S	to		literal	magnets	nitrates	1339575023	Re: New project: Tyne	1231	326
11368	S8S	to		unfortunately	potential	interest	1339531680	Fwd: Data visualisation commission	1233	38
11365	S8S	from		sharing	successful	capacity	1339531867	Re: Fwd: Data visualisation commission	1233	77
11367	S8S	to		lead	currently	along	1339540383	Re: Data visualisation commission	1233	32
11366	S8S	to		working	guys	maybe	1339604875	Re: Data visualisation commission	1233	27
11358	S8S	to		great	things	few	1339577207	Fwd: New project: Tyne	1234	16
11553	S8S	to		channels	leverage	nyu	1339688126	A new professor in the cartel!	1259	229
11557	S8S	to		moritz	stefaner	beste	1339693527	Re: A new professor in the cartel!	1259	6
11558	S8S	to		production	lead	congrats	1339694504	Re: A new professor in the cartel!	1259	32
11550	S8S	to		you	this	super	1339696110	Re: A new professor in the cartel!	1259	7
11551	S8S	to		news	europe	gregor	1339699369	Re: A new professor in the cartel!	1259	32
11556	S8S	to		challenging	bill	tends	1339702286	Re: A new professor in the cartel!	1259	62
11554	S8S	to		news	viz	nyc	1339711581	Re: A new professor in the cartel!	1259	28
11552	S8S	to		shit	andykirk	settle	1339712197	Re: A new professor in the cartel!	1259	92
11555	S8S	from		that	enrico	amazing	1339741820	Re: A new professor in the cartel!	1259	5
11549	S8S	to		for	your	thanks	1340014091	Re: A new professor in the cartel!	1259	8
11736	S8S	to		the	for	issue	1339938854	Posavec	1273	9
11716	S8S	to		subject	love	folks	1340017410	Fwd: Re: Invitation to join the Data Visualization Cartel	1278	18
11727	S8S	to		board	town	official	1340020188	Re: Invitation to join the Data Visualization Cartel	1278	33
11725	S8S	to		enough	fun	high	1340020502	Re: Invitation to join the Data Visualization Cartel	1278	33
11719	S8S	to		the	you	top	1340020741	Re: Invitation to join the Data Visualization Cartel	1278	8
11715	S8S	to		are	from	how	1340020949	Re: Invitation to join the Data Visualization Cartel	1278	13
11722	S8S	to		such	tutorial	hand	1340021067	Re: Invitation to join the Data Visualization Cartel	1278	17
11724	S8S	to		move	hand	quick	1340041519	Re: Invitation to join the Data Visualization Cartel	1278	37
11721	S8S	from		can	also	moritz	1340041579	Re: Invitation to join the Data Visualization Cartel	1278	12
11723	S8S	to		partner	interactivethings	founding	1340044647	Re: Invitation to join the Data Visualization Cartel	1278	31
11726	S8S	to		just	sent	enrico	1340358519	Re: Invitation to join the Data Visualization Cartel	1278	12
11717	S8S	to		good	when	cartel	1340359041	Re: Invitation to join the Data Visualization Cartel	1278	12
11840	S8S	to		phd	wise	presence	1340051039	Charge for training courses?	1289	80
11839	S8S	to		multiply	individuals	instructor	1340052640	Re: Charge for training courses?	1289	205
11846	S8S	to		number	days	training	1340053559	Re: Charge for training courses?	1289	18
11832	S8S	to		boy	googlegroups	oggetto	1340055545	Re: Charge for training courses?	1289	63
11848	S8S	to		some	just	out	1340058580	Re: Charge for training courses?	1289	15
11835	S8S	from		multiple	required	increase	1340091773	Re: Charge for training courses?	1289	79
11842	S8S	to		guess	updated	charge	1340097436	Re: Charge for training courses?	1289	63
11843	S8S	to		rate	compared	index	1340099448	Re: Charge for training courses?	1289	61
11841	S8S	to		rates	daily	jwt	1340103373	Re: Charge for training courses?	1289	117
11837	S8S	to		formulated	karlsruhe	momentum	1340108001	Re: Charge for training courses?	1289	532
11844	S8S	to		lilienthal	grüße	thinking	1340175758	Re: Charge for training courses?	1289	45
11834	S8S	to		helpful	giorno	scritto	1340181522	Re: Charge for training courses?	1289	69
11838	S8S	to		beste	another	germany	1340181858	Re: Charge for training courses?	1289	19
11847	S8S	to		here	sure	mind	1340182768	Re: Charge for training courses?	1289	15
11833	S8S	to		mostly	cost	aside	1340183396	Re: Charge for training courses?	1289	49
11836	S8S	from		content	visualizations	examples	1340185129	Re: Charge for training courses?	1289	20
11845	S8S	to		started	until	wouldn	1340185261	Re: Charge for training courses?	1289	22
12056	S8S	to		flying	gathering	inspired	1340280039	Cartel Meeting	1309	61
12057	S8S	to		that	great	idea	1340280146	Re: Cartel Meeting	1309	5
12049	S8S	from		idea	excellent		1340280305	Re: Cartel Meeting	1309	2
12061	S8S	to		rent	salivate	numerous	1340288944	Re: Cartel Meeting	1309	55
12052	S8S	to					1340289143	Re: Cartel Meeting	1309	0
12053	S8S	from		like	sounds	vacation	1340289351	Re: Cartel Meeting	1309	3
12059	S8S	to		eickedorfer	lilienthal	grüße	1340350523	Re: Cartel Meeting	1309	34
12060	S8S	to		lead	second	meet	1340351055	Re: Cartel Meeting	1309	42
12047	S8S	from		you	are	when	1340351264	Re: Cartel Meeting	1309	6
12055	S8S	to		start	check	family	1340351282	Re: Cartel Meeting	1309	18
12050	S8S	to		right	our	enrico	1340622089	Re: Cartel Meeting	1309	18
12051	S8S	to		miss	konstanz	trip	1340622374	Re: Cartel Meeting	1309	30
12048	S8S	to		you	that	have	1340645526	Re: Cartel Meeting	1309	8
12076	S8S	to		clearly	evening	invest	1340290240	Khan Academy Library Overview Poster	1310	63
12077	S8S	from		beautiful			1340351358	Re: Khan Academy Library Overview Poster	1310	1
12300	S8S	from		dutch	analytical	dropped	1340620067	elections in NL	1320	113
12302	S8S	to		topical	candless	comparing	1340621655	Re: elections in NL	1320	333
12301	S8S	from		documentary	israeli	overkill	1340624122	Re: elections in NL	1320	426
12319	S8S	from		freelance	tulp	visualizer	1340624694	d3 question	1323	44
12323	S8S	to		hasn	framework	slide	1340625646	Re: d3 question	1323	58
12320	S8S	from		this	think	thanks	1340626816	Re: d3 question	1323	7
12318	S8S	to		mike	action	published	1340642548	Re: d3 question	1323	53
12321	S8S	from		that	one	about	1340647526	Re: d3 question	1323	14
12322	S8S	from		good	new	days	1340648265	Re: d3 question	1323	14
12369	S8S	to		wow	choose	nyt	1340647307		1328	21
12372	S8S	from		eyeo	continue	festival	1340648081	Re:	1328	42
12371	S8S	to		source	development	far	1340649229	Re:	1328	19
12370	S8S	to		nyt	relevant	hierarchy	1340649579	Re:	1328	28
12412	S8S	to		this	one	see	1340699858	Fwd: Data Visualisation Commission	1335	10
12415	S8S	from		for	but	thanks	1340700055	Re: Data Visualisation Commission	1335	11
12410	S8S	to		engagement	packing	clark	1340700363	Re: Data Visualisation Commission	1335	67
12409	S8S	to		name	later	sort	1340700546	Re: Data Visualisation Commission	1335	41
12411	S8S	to		jeff	interested	reply	1340700764	Re: Data Visualisation Commission	1335	21
12433	S8S	to		santiago	stefanie	impressive	1340705375	Santiago is in!	1337	35
12436	S8S	from		the	someone	finally	1340706399	Re: Santiago is in!	1337	8
12437	S8S	to		eickedorfer	lilienthal	grüße	1340791850	Re: Santiago is in!	1337	36
12434	S8S	to		process	seems	second	1340794430	Re: Santiago is in!	1337	31
12435	S8S	to		you	have	really	1340802310	Re: Santiago is in!	1337	7
12432	S8S	to		gracias	guindilla	insomnic	1340814580	Re: Santiago is in!	1337	512
12438	S8S	to		five	recently	[image	1340817049	Re: Santiago is in!	1337	20
12491	S8S	to		pricing	recall	arrived	1340729074	A rival offering emerges!	1347	61
12492	S8S	from		the	this	one	1340742990	Re: A rival offering emerges!	1347	11
12488	S8S	to		imagine	came	london	1340743762	Re: A rival offering emerges!	1347	29
12493	S8S	to		germany	damm	eickedorfer	1340744033	Re: A rival offering emerges!	1347	25
12487	S8S	to		for	you	really	1340748147	Re: A rival offering emerges!	1349	12
12496	S8S	to		training	low	lower	1340781090	Re: A rival offering emerges!	1349	101
12494	S8S	to		variety	reluctant	rival	1340781568	Re: A rival offering emerges!	1349	102
12489	S8S	to		sorry	international	meeting	1340786312	Re: A rival offering emerges!	1349	62
12495	S8S	from		too	year	cartel	1340786497	Re: A rival offering emerges!	1349	17
12490	S8S	to		work	something	place	1340786509	Re: A rival offering emerges!	1349	17
12497	S8S	to		some	get	our	1340788096	Re: A rival offering emerges!	1349	11
12546	S8S	to		soccer	football	ongoing	1340781065	football & data	1351	174
12540	S8S	to		perception	licenses	rare	1340782183	Re: football & data	1351	73
12545	S8S	to		hashtags	sarcasm	unanimous	1340783122	Re: football & data	1351	149
12543	S8S	from		you	make	use	1340783234	Re: football & data	1351	6
12541	S8S	to		refine	classification	grammar	1340783994	Re: football & data	1351	57
12542	S8S	to		compete	alas	wizardry	1341306233	Re: football & data	1351	54
12544	S8S	to		previous	response	explore	1341307007	Re: football & data	1351	50
12716	S8S	to		books	result	yesterday	1340958189	books and stuff	1361	36
12711	S8S	from		which	very	all	1340958510	Re: books and stuff	1361	15
12718	S8S	to		geo	perspectives	confess	1340961216	Re: books and stuff	1361	113
12717	S8S	to		mining	slim	concise	1340961331	Re: books and stuff	1361	150
12712	S8S	from		cover	introduction	personally	1340961426	Re: books and stuff	1361	31
12713	S8S	to		see	kirk	late	1340961845	Re: books and stuff	1361	16
12715	S8S	to		and	that	there	1340968245	Re: books and stuff	1361	10
12714	S8S	to		nonetheless	basics	defining	1341140376	Re: books and stuff	1361	144
12910	S8S	to		awareness	criticize	intimidation	1341301460	The tightrope	1391	154
12909	S8S	to		crummy	crystallised	harmless	1341303664	Re: The tightrope	1391	364
12916	S8S	to		applauds	disagreed	esteem	1341304328	Re: The tightrope	1391	250
12911	S8S	to		ninth	pendulum	praised	1341304866	Re: The tightrope	1391	263
12907	S8S	to		tightrope	immerse	sea	1341305771	Re: The tightrope	1391	154
12913	S8S	to		reactions	coders	immersed	1341306983	Re: The tightrope	1391	91
12914	S8S	to		contestâ	crazyâ	depicted	1341324463	Re: The tightrope	1391	203
12906	S8S	to		both	content	published	1341328239	Re: The tightrope	1391	23
12917	S8S	to		sees	enterprise	proof	1341328624	Re: The tightrope	1391	80
12908	S8S	to		commenting	criticize	equation	1341569082	Re: The tightrope	1391	113
12912	S8S	to					1341570365	Re: The tightrope	1391	0
12915	S8S	to		mind	real	article	1341571774	Re: The tightrope	1391	20
12924	S8S	to		meyer	munzner	naomi	1341302455	Women in Infovis	1392	63
12927	S8S	from		andrea	ibm	joan	1341303536	Re: Women in Infovis	1392	43
12921	S8S	to		grüße	added	btw	1341303938	Re: Women in Infovis	1392	27
12925	S8S	to		crafting	escapes	fairfield	1341304316	Re: Women in Infovis	1392	140
12928	S8S	to		prominent	plaisant	professors	1341305029	Re: Women in Infovis	1392	29
12922	S8S	to		women	reports	awful	1341305589	Re: Women in Infovis	1392	56
12920	S8S	to		grüße	list	graphics	1341305827	Re: Women in Infovis	1392	35
12926	S8S	to		you	that	this	1341306286	Re: Women in Infovis	1392	9
12929	S8S	to		maps	katy	borner	1341382962	Re: Women in Infovis	1392	4
12933	S8S	to		her	office	beste	1341390154	Re: Women in Infovis	1392	20
12931	S8S	to		academia	isenberg	carpendale	1341394961	Re: Women in Infovis	1392	51
12923	S8S	to		speakers	somebody	github	1341405927	Re: Women in Infovis	1392	64
12932	S8S	to		make	such	making	1341407192	Re: Women in Infovis	1392	17
12930	S8S	to		problems	names	greetings	1341410550	Re: Women in Infovis	1392	17
12936	S8S	from		discussions	confidential	password	1341304897	practical question: confidential data	1393	54
12939	S8S	to		sensitive	extreme	guidance	1341305423	Re: practical question: confidential data	1393	78
12937	S8S	to		mac	ensure	safe	1341306897	Re: practical question: confidential data	1393	70
12938	S8S	to		necessary	drive	save	1341310506	Re: practical question: confidential data	1393	67
13037	S8S	from		jan	interactive	happy	1341405941	happy birthday	1404	15
13040	S8S	to					1341406026	Re: happy birthday	1404	0
13038	S8S	to		mobile	moritz	stefaner	1341406062	Re: happy birthday	1404	12
13036	S8S	to					1341410193	Re: happy birthday	1404	0
13035	S8S	to		bon	anniversaire		1341413045	Re: happy birthday	1404	2
13039	S8S	to		anniversaire	average	education	1341413474	Re: happy birthday	1404	34
13103	S8S	to		apply	buying	tickets	1341475487	VisWeek	1412	54
13102	S8S	to		association	offers	registered	1341476360	Re: VisWeek	1412	53
13214	S8S	from		japanese	limitations	photographers	1341559813	visualization royalties	1426	138
13220	S8S	to		you	with	could	1341562170	Re: visualization royalties	1426	10
13219	S8S	to		fixed	bag	shouldn	1341566650	Re: visualization royalties	1426	37
13212	S8S	to		bag	discount	exclusive	1341568275	Re: visualization royalties	1426	71
13216	S8S	to					1341568646	Re: visualization royalties	1426	0
13215	S8S	to		and	just	our	1341569483	Re: visualization royalties	1426	10
13213	S8S	from		this	all	very	1341569578	Re: visualization royalties	1426	5
13217	S8S	from		this	seems	yeah	1341570301	Re: visualization royalties	1426	8
13218	S8S	to		would	even	code	1341571404	Re: visualization royalties	1426	9
13247	S8S	to		cuisine	announcement	cooking	1341574446	Data cuisine	1431	65
13245	S8S	to		held	delegates	keen	1341579856	Re: Data cuisine	1431	47
13246	S8S	from		say	sounds	fun	1341580261	Re: Data cuisine	1431	25
13729	S8S	from		item	capital	stored	1342169872	Untitled spreadsheet (data-visualization-cartel@googlegroups.com)	1488	74
13730	S8S	to		challenge	oct	interaction	1342171149	Re: Untitled spreadsheet (data-visualization-cartel@googlegroups.com)	1488	36
13728	S8S	from		not	about	thanks	1342171707	Re: Untitled spreadsheet (data-visualization-cartel@googlegroups.com)	1488	14
13731	S8S	to		chance	event	plan	1342174226	Re: Untitled spreadsheet (data-visualization-cartel@googlegroups.com)	1488	29
13753	S8S	from		seeing	dates	fill	1342169889	meetup dates?	1489	63
13732	S8S	from		willem	haven	weekend	1342769293	Re: meetup dates?	1489	30
13748	S8S	to		will	now	sorry	1342770063	Re: meetup dates?	1489	3
13746	S8S	to		committed	extend	purely	1342770349	Re: meetup dates?	1489	49
13747	S8S	to		dates	ciuccarelli	berlin	1344439787	Re: meetup dates?	1489	45
13754	S8S	to		all	which	just	1344440079	Re: meetup dates?	1489	10
13735	S8S	to		exchange	guest	kindly	1344440300	Re: meetup dates?	1489	51
13749	S8S	to		all	get	let	1344440905	Re: meetup dates?	1489	7
13737	S8S	to		for	check	meeting	1344494986	Re: meetup dates?	1489	4
13755	S8S	to		met	andrew	however	1344497116	Re: meetup dates?	1489	25
13751	S8S	to		some	could	take	1344541673	Re: meetup dates?	1489	10
13733	S8S	to		let	yes	event	1344542288	Re: meetup dates?	1489	16
13734	S8S	to		germany	damm	eickedorfer	1344545508	Re: meetup dates?	1489	17
13740	S8S	to		about	know	don	1344545767	Re: meetup dates?	1489	11
13738	S8S	to		weeks	ago	impossible	1344550657	Re: meetup dates?	1489	31
13741	S8S	to		for	from	some	1344551475	Re: meetup dates?	1489	8
13736	S8S	to		there	benjamin		1344578504	Re: meetup dates?	1489	2
13750	S8S	to		the	and	benjamin	1344578577	Re: meetup dates?	1489	6
13744	S8S	to		that	moritz	our	1344805947	Re: meetup dates?	1489	10
13745	S8S	to		lilienthal	big	chance	1344806406	Re: meetup dates?	1489	30
13742	S8S	to		sheet	focused	giorno	1344836258	Re: meetup dates?	1489	74
13752	S8S	from		visualized	nyc	docs	1345455316	Re: meetup dates?	1489	44
13739	S8S	to		single	visualized	wonder	1345458446	Re: meetup dates?	1489	33
13743	S8S	to		andrew	kim	plans	1345462440	Re: meetup dates?	1489	25
14525	S8S	to		invited	costs	disappointed	1343155791	No NACIS/VisWeek for me	1607	69
14523	S8S	to		significant	west	principle	1343156283	Re: No NACIS/VisWeek for me	1607	64
14524	S8S	to		portland	weather	october	1343156932	Re: No NACIS/VisWeek for me	1607	60
14522	S8S	to		touch	bad	welcome	1343196255	Re: No NACIS/VisWeek for me	1607	27
14677	S8S	to		intense	curves	loading	1343315428	emoto online (but **shhh**)	1620	182
14672	S8S	to		very	well	done	1343315551	Re: emoto online (but **shhh**)	1620	4
14673	S8S	to		moritz	has	twitter	1343317330	Re: emoto online (but **shhh**)	1620	5
14676	S8S	to		stefaner	office	beste	1343317472	Re: emoto online (but **shhh**)	1620	16
14666	S8S	to		will	just	get	1343317902	Re: emoto online (but **shhh**)	1620	13
14681	S8S	to		damm	eickedorfer	lilienthal	1343318145	Re: emoto online (but **shhh**)	1620	23
14680	S8S	to		chrome	soft	identity	1343327241	Re: emoto online (but **shhh**)	1620	99
14670	S8S	to		bright	modern	streaming	1343327689	Re: emoto online (but **shhh**)	1620	153
14675	S8S	to					1343327728	Re: emoto online (but **shhh**)	1620	0
14683	S8S	to		happy	help	either	1343328045	Re: emoto online (but **shhh**)	1620	14
14671	S8S	to		eickedorfer	lilienthal	grüße	1343328207	Re: emoto online (but **shhh**)	1620	26
14678	S8S	from		hint	hashtags	jus	1343330846	Re: emoto online (but **shhh**)	1620	300
14667	S8S	to		emergent	fifa	inverted	1343331516	Re: emoto online (but **shhh**)	1620	469
14674	S8S	from		degree	topics	chrome	1343332662	Re: emoto online (but **shhh**)	1620	91
14682	S8S	to		mass	redis	balanced	1343332957	Re: emoto online (but **shhh**)	1620	144
14668	S8S	to		negative	suddenly	organized	1343424189	Re: emoto online (but **shhh**)	1620	81
14679	S8S	to		focusing	century	gold	1343425690	Re: emoto online (but **shhh**)	1620	33
14951	S8S	to		when	thanks	post	1343743640	Using Data Visualization to find Insights	1620	14
15059	S8S	to		southern	wiley	atrium	1343858207	Wiley	1663	144
15056	S8S	to		with	book	already	1343858429	Re: Wiley	1663	7
15055	S8S	to		months	books	kirk	1343858600	Re: Wiley	1663	29
15054	S8S	to		stefaner	mobile	moritz	1343858932	Re: Wiley	1663	12
15061	S8S	from		grüße	moritz	stefaner	1343886949	Re: Wiley	1663	38
15060	S8S	from		received	willem	freelance	1344034349	Re: Wiley	1663	65
15058	S8S	from		jan	willem	does	1345456438	Re: Wiley	1663	28
15057	S8S	to		call	write	plan	1345456697	Re: Wiley	1663	35
15418	S8S	to		wants	paper	telling	1344426652	Just in case..	1709	37
15415	S8S	to		structure	interactivethings	founding	1344426829	Re: Just in case..	1709	40
15416	S8S	to		mobile	moritz	office	1344426990	Re: Just in case..	1709	13
15417	S8S	from		super			1344430229	Re: Just in case..	1709	1
15815	S8S	to		uni	winners	managed	1344985818	Visualizing & VisWeek	1762	56
15817	S8S	to		relationship	announced	alle	1344987916	Re: Visualizing & VisWeek	1762	79
15822	S8S	to		mobile	moritz	office	1345019848	Re: Visualizing & VisWeek	1762	12
15821	S8S	to		help	sense	visual	1345041535	Re: Visualizing & VisWeek	1762	16
15823	S8S	from		that	from	awesome	1345052969	Re: Visualizing & VisWeek	1762	6
15819	S8S	to		who	then	come	1345103836	Re: Visualizing & VisWeek	1762	5
15820	S8S	to		say	before	myself	1345104040	Re: Visualizing & VisWeek	1762	22
15818	S8S	to		shame			1345104104	Re: Visualizing & VisWeek	1762	2
15816	S8S	to		having	tutorial	definitely	1345104792	Re: Visualizing & VisWeek	1762	26
15813	S8S	to		will	about	after	1345451981	Re: Visualizing & VisWeek	1762	11
15814	S8S	to		our	enrico	going	1345568608	Re: Visualizing & VisWeek	1762	19
15840	S8S	to		clubs	dynamically	acquiring	1345019822		1763	104
15838	S8S	to		digests	disconnects	fandom	1345021060	Re:	1763	236
15839	S8S	to		over	take	look	1345021213	Re:	1763	19
15871	S8S	to		move	seen	until	1345041629	Enrico to NYC	1767	41
15866	S8S	to		moritz	nice	office	1345042005	Re: Enrico to NYC	1767	13
15868	S8S	to		lilienthal	grüße	conference	1345042138	Re: Enrico to NYC	1767	27
15861	S8S	to		gregor	unfortunately	wait	1345042634	Re: Enrico to NYC	1767	26
15864	S8S	to		pay	saying	conferences	1345043928	Re: Enrico to NYC	1767	22
15865	S8S	to					1345043996	Re: Enrico to NYC	1767	0
15867	S8S	to		speaker	scritto	sold	1345047487	Re: Enrico to NYC	1767	38
15869	S8S	to		know	could	don	1345052548	Re: Enrico to NYC	1767	14
15870	S8S	to		missing	names	likely	1345057959	Re: Enrico to NYC	1767	47
15862	S8S	to		uich			1345067192	Re: Enrico to NYC	1767	1
15860	S8S	to		like	cartel	enrico	1345103643	Re: Enrico to NYC	1767	11
15863	S8S	to		smaller	speakers	fee	1345464712	Re: Enrico to NYC	1767	47
15872	S8S	to		beste	germany	little	1345044015	Images as datastore	1768	16
16015	S8S	to		any	folks	big	1345220771		1789	19
16014	S8S	to		asked	either	share	1345221163	Re:	1789	18
16016	S8S	to		money	problems		1345221228	Re:	1789	2
16096	S8S	from		received	willing	italy	1345448218	Fwd: reset?	1795	41
16095	S8S	to		alle	ore	catching	1345465308	Re: reset?	1795	64
16094	S8S	from		week	first	fantastic	1345466046	Re: reset?	1795	16
16098	S8S	to		staying	correctly	incorporate	1345449165	VISUALIZED499	1796	90
16097	S8S	to		will	just	know	1345500616	Re: VISUALIZED499	1796	10
16113	S8S	to		somebody	besides	agency	1345465674	Storytelling	1797	77
16110	S8S	to		picked	invisible	secrets	1345466834	Re: Storytelling	1797	62
16108	S8S	from		which	really	good	1345466906	Re: Storytelling	1797	13
16114	S8S	to		scott	instance	totally	1345467209	Re: Storytelling	1797	21
16112	S8S	to		office	beste	germany	1345467318	Re: Storytelling	1797	23
16109	S8S	to		diakopoulos	hullman	jessica	1345718122	Re: Storytelling	1797	318
